property_id,price,property_subtype,province,locality_name,postal_code,latitude,longitude,living_area,surface_of_good,number_of_facades,kitchen_type,furnished,open_fire,terrace,terrace_area,garden,garden_area,swimming_pool,state_of_building
24223000,496000.0,APARTMENT,Limburg,Hasselt,3500,50.9371591,5.3355347,135.0,,,MISSING,0,0,1,13.0,0,0.0,0,MISSING
51862000,320000.0,PENTHOUSE,Liège,Liège,4340,50.717881,5.3764131,167.0,,4.0,INSTALLED,0,0,1,21.0,1,1000.0,0,AS_NEW
28837000,349058.0,APARTMENT,Limburg,Hasselt,3500,50.9300124,5.3322355,96.0,,2.0,INSTALLED,0,1,1,10.0,0,0.0,0,MISSING
73080000,331850.0,APARTMENT,Liège,Verviers,4840,,,109.0,,,MISSING,0,1,1,18.0,0,0.0,0,MISSING
72653000,249000.0,APARTMENT,West Flanders,Oostend,8420,51.2595282,3.0048805,78.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
20733000,285000.0,LOFT,Liège,Liège,4000,50.641615,5.5899945,102.0,,,MISSING,0,0,1,6.0,0,0.0,0,AS_NEW
33597000,715000.0,APARTMENT,West Flanders,Brugge,8300,51.3544309,3.2967905,60.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,0,GOOD
18117000,189000.0,APARTMENT,Antwerp,Mechelen,2560,51.1401891,4.6252367,112.0,,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,GOOD
25384000,329500.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1540,50.7248863,4.0289285,110.0,,3.0,HYPER_EQUIPPED,0,0,1,21.0,0,0.0,0,AS_NEW
70329000,400000.0,APARTMENT,West Flanders,Veurne,8670,51.1155068,2.6369281,104.0,,,MISSING,0,0,1,6.0,0,0.0,0,GOOD
54194000,819000.0,PENTHOUSE,Brussels,Brussels,1080,50.8567425,4.3439525,153.0,,3.0,HYPER_EQUIPPED,1,0,1,84.0,0,0.0,0,AS_NEW
64168000,279000.0,APARTMENT,Antwerp,Turnhout,2400,51.1889039,5.1162059,107.0,,3.0,INSTALLED,0,1,1,10.0,0,0.0,0,GOOD
71528000,95000.0,APARTMENT,Hainaut,Charleroi,6060,50.4255207,4.489005,65.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
60175000,416000.0,APARTMENT,Brussels,Brussels,1000,50.8660958,4.3447036,104.0,,4.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,AS_NEW
74112000,308600.0,APARTMENT,Walloon Brabant,Nivelles,1470,50.6038041,4.4471846,93.0,,,MISSING,0,0,1,7.0,0,0.0,0,MISSING
65838000,309000.0,GROUND_FLOOR,Antwerp,Antwerp,2547,51.130498,4.4863229,80.0,,,MISSING,0,0,0,0.0,1,41.0,0,MISSING
32354000,259500.0,APARTMENT,Antwerp,Turnhout,2470,51.2677034,5.0848534,82.0,,3.0,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,MISSING
4371000,295000.0,APARTMENT,West Flanders,Brugge,8370,51.3144861,3.124,91.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
10707000,592000.0,DUPLEX,Brussels,Brussels,1081,50.8624834,4.3307333,109.0,,2.0,INSTALLED,0,0,1,,0,0.0,0,GOOD
47640000,120000.0,APARTMENT,Liège,Liège,4040,50.6618759,5.6307023,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,AS_NEW
1417000,599000.0,PENTHOUSE,Brussels,Brussels,1200,50.8562935,4.4355694,130.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,68.0,0,0.0,0,AS_NEW
47294000,600000.0,APARTMENT,West Flanders,Veurne,8660,51.1058565,2.5984396,,,,MISSING,0,0,1,,0,0.0,0,GOOD
5302000,170000.0,APARTMENT,Liège,Waremme,4300,50.6938353,5.246307,,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
75761000,169000.0,APARTMENT,West Flanders,Oostend,8400,51.2386532,2.9464429,85.0,,2.0,SEMI_EQUIPPED,0,0,1,3.0,0,0.0,0,TO_BE_DONE_UP
67883000,490000.0,APARTMENT,East Flanders,Gent,9800,50.9817215,3.5485845,97.0,,,MISSING,0,0,1,28.0,0,0.0,0,MISSING
22812000,223000.0,APARTMENT,Walloon Brabant,Nivelles,1480,50.6879612,4.205094,85.0,,4.0,MISSING,0,0,1,7.0,0,0.0,0,MISSING
6698000,390000.0,APARTMENT,West Flanders,Oostend,8400,51.2246046,2.9089269,102.0,,2.0,MISSING,0,0,1,12.0,0,0.0,0,MISSING
25777000,308228.0,APARTMENT,West Flanders,Kortrijk,8550,50.8131387,3.3326118,96.0,,2.0,MISSING,0,0,1,36.0,0,0.0,0,GOOD
78876000,275000.0,APARTMENT,West Flanders,Brugge,8000,51.197025,3.2193805,87.0,,2.0,INSTALLED,0,0,1,9.0,0,0.0,0,GOOD
46040000,261900.0,APARTMENT,Liège,Liège,4600,50.7424367,5.6796465,98.0,,,MISSING,0,0,1,8.0,0,0.0,0,MISSING
77795000,405000.0,APARTMENT,West Flanders,Kortrijk,8540,50.8538931,3.3377885,122.0,,,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,MISSING
61325000,429000.0,APARTMENT,Liège,Liège,4000,50.6365365,5.5696813,103.0,,3.0,MISSING,0,0,1,3.0,0,0.0,0,AS_NEW
68161000,185000.0,APARTMENT,Liège,Liège,4040,50.6788451,5.6188001,69.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,GOOD
24115000,199000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1731,50.8843247,4.2717036,,,,INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
46680000,274000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1500,50.7466321,4.2429178,72.0,,,MISSING,0,0,1,7.0,0,0.0,0,GOOD
34726000,399000.0,APARTMENT,Brussels,Brussels,1190,,,88.0,,3.0,USA_HYPER_EQUIPPED,1,0,1,3.0,0,0.0,0,AS_NEW
78565000,260200.0,APARTMENT,Liège,Liège,4430,50.6572266,5.547423,98.0,,,MISSING,0,0,1,187.0,0,0.0,0,AS_NEW
78243000,299000.0,APARTMENT,Antwerp,Antwerp,2060,51.2302435,4.4184699,75.0,,,INSTALLED,1,0,1,,0,0.0,0,AS_NEW
64550000,325000.0,APARTMENT,Brussels,Brussels,1050,50.8371318,4.3729927,63.0,,2.0,USA_HYPER_EQUIPPED,1,0,1,12.0,0,0.0,0,AS_NEW
34809000,189000.0,APARTMENT,Antwerp,Turnhout,2300,51.3354698,4.9292049,112.0,,3.0,SEMI_EQUIPPED,0,1,1,,1,,0,GOOD
66658000,218800.0,APARTMENT,East Flanders,Sint-Niklaas,9130,51.2758899,4.1835683,,,,MISSING,0,0,1,,0,0.0,0,MISSING
48932000,2095000.0,APARTMENT,West Flanders,Brugge,8300,,,115.0,,2.0,HYPER_EQUIPPED,0,0,1,,0,0.0,0,AS_NEW
77144000,199000.0,APARTMENT,Namur,Dinant,5530,,,102.0,,3.0,INSTALLED,0,0,1,15.0,0,0.0,0,GOOD
8004000,200000.0,GROUND_FLOOR,Antwerp,Antwerp,2018,51.2166187,4.4174837,55.0,,2.0,USA_INSTALLED,0,0,1,12.0,0,0.0,0,AS_NEW
5730000,407925.0,APARTMENT,Antwerp,Antwerp,2640,51.1728522,4.4665225,114.0,,,MISSING,0,0,1,13.0,0,0.0,0,MISSING
63853000,195000.0,GROUND_FLOOR,Limburg,Hasselt,3590,50.9103896,5.4195074,65.0,,4.0,HYPER_EQUIPPED,0,0,1,,0,0.0,0,GOOD
38010000,245000.0,GROUND_FLOOR,Flemish Brabant,Halle-Vilvoorde,1650,50.7545782,4.3155117,133.0,,2.0,MISSING,0,0,1,,0,0.0,0,MISSING
33957000,250000.0,APARTMENT,Flemish Brabant,Leuven,3128,50.9962587,4.749289,67.0,,,MISSING,0,0,1,19.0,0,0.0,0,AS_NEW
32178000,225000.0,APARTMENT,Liège,Liège,4000,50.6229528,5.5523358,120.0,,2.0,MISSING,0,0,1,,0,0.0,0,GOOD
9774000,335000.0,APARTMENT,Limburg,Hasselt,3500,50.9384745,5.3402692,90.0,,,MISSING,0,0,1,21.0,0,0.0,0,MISSING
24132000,320540.0,APARTMENT,Antwerp,Turnhout,2360,51.3119049,4.9875192,94.0,,,HYPER_EQUIPPED,0,0,1,18.0,0,0.0,0,AS_NEW
65300000,378000.0,APARTMENT,East Flanders,Aalst,9300,50.9418458,4.0355271,104.0,,,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,MISSING
41849000,299000.0,APARTMENT,Brussels,Brussels,1000,50.8541043,4.3538591,80.0,,3.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
56940000,325000.0,APARTMENT,Antwerp,Antwerp,2160,51.2028283,4.5234077,91.0,,2.0,INSTALLED,0,0,1,29.0,1,,0,AS_NEW
47729000,229000.0,APARTMENT,Antwerp,Antwerp,2600,51.182293,4.4324527,87.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,GOOD
14420000,485000.0,APARTMENT,Antwerp,Antwerp,2000,51.23105,4.4103303,102.0,,2.0,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,AS_NEW
31953000,630000.0,APARTMENT,Antwerp,Antwerp,2018,51.1945938,4.407379,197.0,,2.0,HYPER_EQUIPPED,0,0,1,30.0,0,0.0,0,GOOD
8678000,408000.0,APARTMENT,West Flanders,Oostend,8400,51.2238983,2.9071634,91.0,,,MISSING,0,0,1,38.0,0,0.0,0,GOOD
78437000,239000.0,APARTMENT,Hainaut,Mouscron,7700,,,108.0,,,HYPER_EQUIPPED,0,0,1,25.0,0,0.0,0,AS_NEW
65775000,229000.0,APARTMENT,Brussels,Brussels,1070,,,70.0,,4.0,INSTALLED,0,0,1,17.0,0,0.0,0,MISSING
35916000,422440.0,APARTMENT,Flemish Brabant,Leuven,3360,50.8552211,4.776519,102.0,,4.0,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,1,AS_NEW
52206000,340000.0,APARTMENT,East Flanders,Gent,9000,51.048827,3.7343445,158.0,,2.0,MISSING,0,0,1,,0,0.0,0,MISSING
57959000,294000.0,APARTMENT,Antwerp,Antwerp,2100,51.2202031,4.4645207,92.0,,,MISSING,0,0,1,8.0,0,0.0,0,GOOD
39509000,295000.0,APARTMENT,East Flanders,Dendermonde,9260,50.9918339,3.9247954,85.0,,2.0,HYPER_EQUIPPED,0,0,1,11.0,0,0.0,0,AS_NEW
8850000,415000.0,APARTMENT,Antwerp,Antwerp,2000,51.2102231,4.4176384,101.0,,,MISSING,0,0,1,15.0,0,0.0,0,MISSING
77935000,299000.0,GROUND_FLOOR,Brussels,Brussels,1040,50.832178,4.3982135,112.0,,,MISSING,0,1,0,0.0,0,0.0,0,TO_BE_DONE_UP
4349000,395000.0,PENTHOUSE,Brussels,Brussels,1080,,,190.0,,2.0,HYPER_EQUIPPED,0,1,1,50.0,0,0.0,0,GOOD
58366000,225000.0,FLAT_STUDIO,Flemish Brabant,Leuven,3000,50.8821292,4.7012569,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,AS_NEW
71355000,1250000.0,APARTMENT,West Flanders,Brugge,8300,51.3394009,3.2859442,107.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
78724000,335000.0,APARTMENT,Brussels,Brussels,1000,50.8665959,4.3449,92.0,,4.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,MISSING
44646000,359000.0,APARTMENT,Antwerp,Antwerp,2060,51.2342117,4.4230213,76.0,,2.0,INSTALLED,0,1,1,33.0,0,0.0,0,MISSING
60281000,224000.0,APARTMENT,West Flanders,Kortrijk,8560,50.8057109,3.1747462,72.0,,,MISSING,0,0,1,21.0,0,0.0,0,GOOD
73668000,174000.0,APARTMENT,Antwerp,Antwerp,2600,51.197713,4.4476115,83.0,,4.0,MISSING,0,0,1,3.0,0,0.0,0,TO_RENOVATE
5360000,278708.0,APARTMENT,East Flanders,Oudenaarde,9790,50.8316401,3.5440761,89.0,,,MISSING,0,0,0,0.0,1,68.0,0,GOOD
28777000,288000.0,APARTMENT,Brussels,Brussels,1190,50.8144079,4.3210564,78.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
54208000,433000.0,APARTMENT,Flemish Brabant,Leuven,3000,50.8866641,4.7040794,113.0,,2.0,INSTALLED,0,1,1,9.0,0,0.0,0,MISSING
826000,325000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1700,50.8356653,4.2638725,134.0,,3.0,INSTALLED,0,1,0,0.0,0,0.0,0,GOOD
55922000,189000.0,APARTMENT,Antwerp,Antwerp,2020,51.1868857,4.3878987,75.0,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
21288000,259000.0,APARTMENT,Brussels,Brussels,1030,50.8538749,4.3981148,105.0,,,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,TO_RENOVATE
38739000,249000.0,APARTMENT,Antwerp,Mechelen,2560,51.1282237,4.5835616,88.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
61949000,296745.0,APARTMENT,Walloon Brabant,Nivelles,1325,,,72.0,,3.0,USA_INSTALLED,0,0,1,6.0,0,0.0,0,AS_NEW
20151000,422000.0,APARTMENT,Brussels,Brussels,1000,50.8665959,4.3449,98.0,,4.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,MISSING
15212000,149000.0,APARTMENT,Liège,Liège,4430,50.6519522,5.5229119,111.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,MISSING
34444000,425000.0,APARTMENT,Brussels,Brussels,1000,50.8665959,4.3449,104.0,,4.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,MISSING
34821000,176000.0,FLAT_STUDIO,Liège,Liège,4000,,,51.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,MISSING
78787000,439200.0,APARTMENT,Limburg,Tongeren,3840,50.8048485,5.3241563,152.0,,,HYPER_EQUIPPED,0,0,1,36.0,0,0.0,0,GOOD
18168000,328000.0,APARTMENT,West Flanders,Brugge,8000,51.2174354,3.2069952,109.0,,,MISSING,0,0,1,35.0,0,0.0,0,MISSING
73678000,150000.0,APARTMENT,Namur,Namur,5002,50.4722767,4.8347319,65.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
17889000,310000.0,APARTMENT,East Flanders,Gent,9000,51.0274241,3.696983,90.0,,,HYPER_EQUIPPED,0,0,1,11.0,1,,0,MISSING
55465000,260205.0,APARTMENT,East Flanders,Aalst,9400,50.8363626,4.0162307,91.0,,,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,MISSING
57147000,219000.0,APARTMENT,Hainaut,Soignies,7060,50.5705858,4.0648475,81.0,,4.0,MISSING,0,0,1,7.0,0,0.0,0,MISSING
56359000,285000.0,APARTMENT,Brussels,Brussels,1190,50.8154413,4.3231725,78.0,,2.0,INSTALLED,0,0,1,3.0,0,0.0,0,GOOD
68790000,159000.0,APARTMENT,Antwerp,Antwerp,2660,51.1831073,4.3729672,68.0,,2.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,GOOD
9901000,259000.0,APARTMENT,Hainaut,Mouscron,7700,,,99.0,,,INSTALLED,0,0,1,18.0,1,85.0,0,AS_NEW
47557000,366800.0,APARTMENT,West Flanders,Veurne,8670,51.1181851,2.6413282,65.0,,,HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,GOOD
17966000,400197.0,TRIPLEX,Liège,Liège,4122,,,191.0,,3.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
24755000,401000.0,APARTMENT,Limburg,Hasselt,3500,50.9270713,5.3432201,103.0,,,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,GOOD
78376000,215000.0,APARTMENT,Liège,Verviers,4830,50.6218235,5.9409993,91.0,,,INSTALLED,0,0,1,6.0,0,0.0,0,MISSING
78963000,449500.0,LOFT,Flemish Brabant,Halle-Vilvoorde,1800,,,223.0,,3.0,USA_INSTALLED,0,1,1,10.0,0,0.0,0,GOOD
24600000,129000.0,APARTMENT,West Flanders,Oostend,8434,51.1697053,2.7776541,35.0,,2.0,MISSING,1,0,0,0.0,0,0.0,0,MISSING
9169000,423500.0,APARTMENT,East Flanders,Gent,9800,50.9774057,3.5296947,147.0,,,MISSING,0,0,1,23.0,0,0.0,0,GOOD
78632000,420000.0,APARTMENT,Antwerp,Antwerp,2020,51.1907603,4.3924447,129.0,,2.0,MISSING,0,0,1,,1,100.0,0,GOOD
49379000,795000.0,APARTMENT,Brussels,Brussels,1200,50.855662,4.430186,151.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,150.0,0,0.0,0,AS_NEW
41639000,230000.0,GROUND_FLOOR,Luxembourg,Bastogne,6660,50.1319193,5.7893366,70.0,,,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
43595000,995000.0,APARTMENT,Brussels,Brussels,1200,,,263.0,,4.0,HYPER_EQUIPPED,0,0,1,30.0,0,0.0,0,AS_NEW
31224000,290000.0,APARTMENT,West Flanders,Veurne,8660,51.0981617,2.5920683,81.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
42944000,400000.0,APARTMENT,Brussels,Brussels,1000,,,88.0,,4.0,USA_HYPER_EQUIPPED,0,0,1,20.0,0,0.0,0,MISSING
45134000,490000.0,APARTMENT,Brussels,Brussels,1050,,,159.0,,2.0,MISSING,0,0,1,3.0,0,0.0,0,MISSING
24330000,240000.0,APARTMENT,East Flanders,Oudenaarde,9600,50.745205,3.5920445,95.0,,,INSTALLED,0,0,1,9.0,0,0.0,0,MISSING
32218000,595000.0,APARTMENT,Brussels,Brussels,1150,50.8435926,4.4575732,185.0,,2.0,SEMI_EQUIPPED,0,0,1,12.0,0,0.0,0,GOOD
53996000,306500.0,APARTMENT,Liège,Liège,4920,50.4730322,5.6691285,94.0,,,MISSING,0,0,1,9.0,0,0.0,0,AS_NEW
76395000,467500.0,GROUND_FLOOR,West Flanders,Brugge,8000,51.2299337,3.2028416,100.0,,,MISSING,0,0,1,20.0,1,67.0,0,GOOD
66615000,175000.0,APARTMENT,Flemish Brabant,Leuven,3300,50.808253,4.935449,86.0,,2.0,MISSING,0,0,1,,0,0.0,0,MISSING
58951000,318000.0,APARTMENT,Namur,Namur,5030,50.5448811,4.7222182,91.0,,,NOT_INSTALLED,0,0,1,14.0,0,0.0,0,AS_NEW
19073000,357000.0,GROUND_FLOOR,Brussels,Brussels,1000,50.8660958,4.3447036,93.0,,4.0,MISSING,0,0,1,8.0,0,0.0,0,GOOD
8531000,349000.0,APARTMENT,West Flanders,Oostend,8430,51.1853634,2.8219843,,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
46466000,785000.0,GROUND_FLOOR,Brussels,Brussels,1050,,,131.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,22.0,1,21.0,0,MISSING
21848000,285000.0,APARTMENT,Brussels,Brussels,1180,50.7952533,4.3197984,68.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,AS_NEW
22093000,300000.0,APARTMENT,Brussels,Brussels,1140,50.8629098,4.418673,93.0,,4.0,USA_INSTALLED,0,1,1,14.0,0,0.0,0,MISSING
46692000,236000.0,APARTMENT,West Flanders,Kortrijk,8540,50.8611842,3.3817954,130.0,,,MISSING,0,1,1,30.0,1,,0,GOOD
40165000,299750.0,APARTMENT,Luxembourg,Arlon,6630,49.8268545,5.7441078,,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
72355000,269000.0,GROUND_FLOOR,Antwerp,Antwerp,2630,51.1250926,4.3894647,87.0,,,INSTALLED,0,0,1,,1,95.0,0,GOOD
28488000,627500.0,APARTMENT,West Flanders,Brugge,8000,51.2211366,3.2197754,142.0,,4.0,MISSING,0,0,1,28.0,0,0.0,0,GOOD
60429000,385000.0,APARTMENT,West Flanders,Oostend,8430,51.1865786,2.8142944,91.0,,,INSTALLED,0,0,1,6.0,0,0.0,0,MISSING
73240000,350000.0,APARTMENT,Brussels,Brussels,1000,,,86.0,,2.0,INSTALLED,0,1,1,8.0,0,0.0,0,AS_NEW
3248000,340751.0,APARTMENT,East Flanders,Gent,9031,51.037663,3.6210368,100.0,,2.0,MISSING,0,0,1,14.0,0,0.0,0,MISSING
14091000,315200.0,APARTMENT,East Flanders,Aalst,9300,50.9319774,4.0581518,99.0,,2.0,INSTALLED,0,1,1,15.0,0,0.0,0,MISSING
71446000,346000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1930,50.8793449,4.5089684,82.0,,3.0,USA_HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,MISSING
38267000,195000.0,APARTMENT,East Flanders,Oudenaarde,9700,50.8389159,3.6073222,130.0,,2.0,MISSING,0,0,1,3.0,0,0.0,0,MISSING
66861000,295000.0,APARTMENT,Walloon Brabant,Nivelles,1360,50.6210221,4.8363736,96.0,,,INSTALLED,0,0,1,15.0,0,0.0,0,AS_NEW
41014000,290000.0,APARTMENT,West Flanders,Oostend,8400,51.2288255,2.9190982,90.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
44669000,345000.0,APARTMENT,Antwerp,Antwerp,2000,51.2116898,4.3963937,92.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
39550000,99000.0,APARTMENT,Hainaut,Mons,7000,50.4572643,3.9824494,70.0,,2.0,SEMI_EQUIPPED,0,0,1,15.0,0,0.0,0,TO_RENOVATE
45416000,324500.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1730,50.9148886,4.192571,103.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,0,AS_NEW
9073000,255000.0,APARTMENT,Luxembourg,Marche-en-Famenne,6900,50.2198795,5.3447188,90.0,,,INSTALLED,0,0,1,,0,0.0,0,AS_NEW
33947000,645000.0,APARTMENT,West Flanders,Brugge,8300,51.3462206,3.2872772,102.0,,,MISSING,0,0,1,8.0,0,0.0,0,GOOD
3033000,275000.0,APARTMENT,Walloon Brabant,Nivelles,1400,50.5993913,4.3317718,133.0,,2.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
21241000,498000.0,APARTMENT,Liège,Liège,4122,50.5451573,5.4956168,133.0,,,MISSING,0,0,1,16.0,1,177.0,0,MISSING
61309000,200000.0,APARTMENT,Hainaut,Tournai,7500,,,110.0,,2.0,INSTALLED,0,0,0,0.0,1,1.0,0,MISSING
49852000,155000.0,FLAT_STUDIO,Brussels,Brussels,1090,50.8927914,4.3151726,56.0,,4.0,INSTALLED,1,0,1,3.0,0,0.0,0,AS_NEW
67694000,393300.0,APARTMENT,East Flanders,Gent,9052,51.00886,3.7022223,91.0,,2.0,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,MISSING
59726000,435000.0,TRIPLEX,Brussels,Brussels,1020,50.8765956,4.3419616,200.0,,2.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,AS_NEW
36678000,298500.0,APARTMENT,Liège,Verviers,4801,50.5799475,5.8915726,112.0,,2.0,INSTALLED,0,0,1,14.0,0,0.0,0,AS_NEW
4856000,425000.0,APARTMENT,East Flanders,Gent,9080,51.0984484,3.8371994,102.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
41864000,239000.0,APARTMENT,Liège,Liège,4100,50.582908,5.5064933,140.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,MISSING
59104000,245000.0,APARTMENT,West Flanders,Brugge,8340,51.2021595,3.3319476,,,2.0,MISSING,0,0,1,,0,0.0,0,AS_NEW
33380000,3324000.0,APARTMENT,Brussels,Brussels,1000,,,308.0,,3.0,USA_HYPER_EQUIPPED,0,0,1,161.0,0,0.0,0,AS_NEW
10621000,375000.0,APARTMENT,Antwerp,Antwerp,2240,51.2198715,4.6704367,101.0,,4.0,USA_HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0,AS_NEW
66475000,319000.0,GROUND_FLOOR,Flemish Brabant,Halle-Vilvoorde,1702,50.8694538,4.2638963,66.0,,2.0,INSTALLED,0,0,1,,0,0.0,0,GOOD
68627000,390000.0,APARTMENT,West Flanders,Oostend,8400,51.2215137,2.8926329,86.0,,,HYPER_EQUIPPED,0,0,1,51.0,0,0.0,0,MISSING
48199000,195000.0,APARTMENT,East Flanders,Gent,9800,50.9829901,3.5342459,54.0,,,MISSING,0,0,1,10.0,0,0.0,0,JUST_RENOVATED
48546000,475000.0,APARTMENT,West Flanders,Oostend,8430,51.1865786,2.8142944,102.0,,,INSTALLED,0,0,1,6.0,0,0.0,0,MISSING
24697000,1095000.0,APARTMENT,West Flanders,Brugge,8300,51.3518843,3.2919236,110.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
78029000,148750.0,FLAT_STUDIO,Antwerp,Antwerp,2060,51.2301643,4.4170893,,,,MISSING,0,0,1,,0,0.0,0,MISSING
30046000,445000.0,APARTMENT,Antwerp,Antwerp,2000,51.2319576,4.40944,86.0,,2.0,MISSING,0,1,1,70.0,0,0.0,0,MISSING
36739000,238140.0,APARTMENT,Hainaut,Soignies,7070,50.8313939,4.3331195,,,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
13689000,249000.0,DUPLEX,Limburg,Hasselt,3500,50.926636,5.3414394,92.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
23213000,495000.0,PENTHOUSE,Antwerp,Mechelen,2220,,,141.0,,,MISSING,0,0,1,8.0,0,0.0,0,MISSING
55315000,150000.0,LOFT,Liège,Waremme,4280,50.6677542,5.086517,90.0,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
14366000,315000.0,APARTMENT,West Flanders,Roeselare,8870,50.9239813,3.2239014,90.0,,,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,MISSING
12679000,328000.0,APARTMENT,Luxembourg,Marche-en-Famenne,6941,,,86.0,,,MISSING,0,0,1,11.0,0,0.0,0,MISSING
70051000,250000.0,APARTMENT,East Flanders,Gent,9051,51.0274241,3.696983,60.0,,4.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,AS_NEW
65632000,375000.0,APARTMENT,Brussels,Brussels,1070,,,144.0,,,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
45200000,269500.0,GROUND_FLOOR,Antwerp,Antwerp,2660,51.1782832,4.3679063,115.0,,2.0,INSTALLED,0,0,1,25.0,1,25.0,0,GOOD
18115000,322000.0,APARTMENT,Limburg,Hasselt,3500,50.9270713,5.3432201,82.0,,,HYPER_EQUIPPED,0,0,1,,0,0.0,0,MISSING
19490000,197356.0,APARTMENT,Liège,Liège,4020,50.6463685,5.6035381,86.0,,4.0,USA_INSTALLED,0,0,1,4.0,0,0.0,0,JUST_RENOVATED
21554000,169000.0,APARTMENT,Liège,Liège,4000,50.6470862,5.5646148,82.0,,2.0,SEMI_EQUIPPED,0,0,1,3.0,0,0.0,0,GOOD
26415000,321000.0,APARTMENT,West Flanders,Brugge,8370,51.3178321,3.1416329,86.0,,,INSTALLED,0,0,1,10.0,0,0.0,0,MISSING
42533000,1560000.0,APARTMENT,Antwerp,Antwerp,2000,,,146.0,,,USA_HYPER_EQUIPPED,0,0,1,18.0,0,0.0,0,AS_NEW
29117000,282500.0,APARTMENT,West Flanders,Kortrijk,8570,50.8330349,3.4785392,,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
29968000,270000.0,DUPLEX,Flemish Brabant,Halle-Vilvoorde,1745,50.9693737,4.1805333,97.0,,2.0,MISSING,0,0,1,,0,0.0,0,AS_NEW
10362000,524528.0,APARTMENT,West Flanders,Kortrijk,8550,50.8131736,3.3326901,146.0,,2.0,MISSING,0,0,1,42.0,0,0.0,0,GOOD
